,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Andrew Harrison,2,33.3,6,3,2,1,2,44.4,9,0,100,2,4,1,12,25:47,-13,3,0,0,"JAN 26, 2018",718,24,34,25,26,20,30,26,24,100,109,"Kennedy""""","Brown""""",Maddox,LA,LAC,MEM,16.5
Myke Henry,2,25.0,4,2,2,5,1,16.7,6,1,50.0,4,1,4,5,24:47,-5,0,2,0,"JAN 26, 2018",718,24,34,25,26,20,30,26,24,100,109,"Kennedy""""","Brown""""",Maddox,LA,LAC,MEM,14.0
Mario Chalmers,3,50.0,4,3,4,4,2,60.0,10,0,75.0,4,6,4,17,32:48,3,10,2,1,"JAN 26, 2018",718,24,34,25,26,20,30,26,24,100,109,"Kennedy""""","Brown""""",Maddox,LA,LAC,MEM,43.0
Ivan Rabb,2,0.0,0,1,2,3,0,62.5,8,1,100,2,5,2,12,20:54,-10,2,0,0,"JAN 26, 2018",718,24,34,25,26,20,30,26,24,100,109,"Kennedy""""","Brown""""",Maddox,LA,LAC,MEM,15.0
Deyonta Davis,1,0.0,0,1,2,6,0,28.6,7,4,50.0,2,2,2,5,11:24,-10,0,0,0,"JAN 26, 2018",718,24,34,25,26,20,30,26,24,100,109,"Kennedy""""","Brown""""",Maddox,LA,LAC,MEM,9.0
James Ennis,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"JAN 26, 2018",718,24,34,25,26,20,30,26,24,100,109,"Kennedy""""","Brown""""",Maddox,LA,LAC,MEM,NA
Tyreke Evans,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,NWT,NA,NA,NA,NA,"JAN 26, 2018",718,24,34,25,26,20,30,26,24,100,109,"Kennedy""""","Brown""""",Maddox,LA,LAC,MEM,NA
Ben McLemore,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26, 2018",718,24,34,25,26,20,30,26,24,100,109,"Kennedy""""","Brown""""",Maddox,LA,LAC,MEM,NA
Brandan Wright,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26, 2018",718,24,34,25,26,20,30,26,24,100,109,"Kennedy""""","Brown""""",Maddox,LA,LAC,MEM,NA
DeMarre Carroll,5,20.0,5,1,1,9,1,40.0,10,2,83.3,6,4,7,14,28:29,-12,3,0,2,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,29.5
Rondae HollisJefferson,0,50.0,2,2,2,1,1,33.3,6,0,0.0,0,2,1,5,12:44,-8,1,0,1,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,10.5
Tyler Zeller,0,0.0,1,0,0,4,0,40.0,5,3,0.0,0,2,1,4,10:59,-5,0,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,8.0
Allen Crabbe,4,20.0,5,2,3,4,1,40.0,10,0,80.0,5,4,4,13,24:45,-7,2,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,16.0
Spencer Dinwiddie,7,0.0,4,1,2,3,0,16.7,6,0,87.5,8,1,3,9,24:27,-9,3,1,1,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,14.5
Jarrett Allen,0,0.0,0,0,1,6,0,75.0,8,3,0.0,0,6,3,12,20:15,0,1,1,1,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,25.5
Joe Harris,0,75.0,4,0,2,3,3,40.0,10,1,0.0,0,4,2,11,25:04,-3,3,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,24.5
Quincy Acy,0,0.0,3,0,5,4,0,0.0,5,0,0.0,0,0,4,0,21:41,-22,0,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,4.0
Caris LeVert,0,0.0,4,1,0,9,0,20.0,10,2,0.0,0,2,7,4,29:02,-17,4,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,18.0
DAngelo Russell,0,40.0,5,7,1,1,2,42.9,14,0,0.0,0,6,1,14,21:18,-20,0,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,12.0
Jahlil Okafor,0,0.0,0,0,1,1,0,33.3,3,0,0.0,0,1,1,2,9:11,-13,1,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,4.5
Nik Stauskas,1,0.0,1,0,1,0,0,50.0,2,0,100,1,1,0,3,12:05,-9,0,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,2.0
Timofey Mozgov,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,NA
Khris Middleton,1,66.7,3,1,2,3,2,64.3,14,0,100,1,9,3,21,33:46,22,2,0,2,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,35.0
Giannis Antetokounmpo,10,100,3,1,2,13,3,70.0,20,2,90.9,11,14,11,41,32:54,19,7,2,2,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,71.5
John Henson,2,0.0,0,2,4,10,0,71.4,7,1,66.7,3,5,9,12,28:12,25,5,1,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,28.5
Tony Snell,0,33.3,3,0,1,1,1,42.9,7,0,0.0,0,3,1,7,31:50,27,1,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,11.5
Eric Bledsoe,1,42.9,7,2,2,1,3,31.3,16,0,100,1,5,1,14,29:55,18,4,0,2,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,30.0
Sterling Brown,2,0.0,2,0,3,9,0,14.3,7,0,100,2,1,9,4,27:01,10,1,1,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,15.5
Thon Maker,2,33.3,3,1,1,4,1,50.0,8,0,100,2,4,4,11,18:59,2,0,2,1,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,23.0
Matthew Dellavedova,0,100,1,1,0,2,1,50.0,2,0,0.0,0,1,2,3,20:24,8,5,0,2,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,19.5
Jason Terry,0,0.0,0,1,1,1,0,0.0,0,0,0.0,0,0,1,0,13:51,-3,2,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,3.0
Sean Kilpatrick,0,0.0,0,0,1,0,0,0.0,1,0,0.0,0,0,0,0,1:30,1,1,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,1.5
DJ Wilson,0,100,1,0,0,0,1,100,1,0,0.0,0,1,0,3,0:49,-2,0,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,5.0
Rashad Vaughn,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0:49,-2,0,0,0,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,0.0
Marshall Plumlee,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26, 2018",719,15,20,37,19,33,25,23,35,116,91,"Lewis""""","Fitzgerald""""",Smith,MILWAUKEE,BKN,MIL,NA
Trevor Ariza,0,37.5,8,1,2,2,3,33.3,9,0,0.0,0,3,2,9,28:54,-10,1,0,1,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,20.5
Ryan Anderson,0,0.0,2,1,1,3,0,0.0,3,0,0.0,0,0,3,0,13:49,-20,0,0,0,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,2.0
Clint Capela,0,0.0,0,4,5,10,0,66.7,6,2,0.0,2,4,8,8,30:05,1,0,1,0,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,17.0
James Harden,12,11.1,9,4,4,5,1,31.3,16,0,85.7,14,5,5,23,33:56,-12,11,1,2,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,39.5
Chris Paul,12,80.0,5,0,6,3,4,57.9,19,0,100,12,11,3,38,33:55,1,8,0,1,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,52.0
Eric Gordon,3,57.1,7,0,0,4,4,66.7,15,0,75.0,4,10,4,27,34:00,11,2,0,1,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,42.0
PJ Tucker,0,0.0,3,0,3,4,0,0.0,3,0,0.0,0,0,4,0,30:31,9,0,0,4,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,16.0
Luc Mbah,1,0.0,2,1,0,3,0,40.0,5,0,100,1,2,3,5,24:27,17,0,0,0,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,6.0
Nene nan,1,0.0,0,1,2,1,0,50.0,2,0,50.0,2,1,1,3,10:23,-7,0,0,1,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,5.0
Tarik Black,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,NA
Gerald Green,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,NA
ETwaun Moore,0,33.3,3,1,1,4,1,50.0,12,2,0.0,0,6,2,13,31:14,7,2,0,0,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,21.0
Anthony Davis,7,0.0,1,1,2,11,0,45.5,22,1,87.5,8,10,10,27,37:02,-4,5,5,0,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,52.5
DeMarcus Cousins,3,0.0,2,5,4,13,0,50.0,12,1,60.0,5,6,12,15,29:58,16,11,0,3,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,45.5
Jrue Holiday,4,25.0,4,2,4,5,1,66.7,12,0,66.7,6,8,5,21,37:03,0,7,0,1,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,35.5
Rajon Rondo,0,0.0,1,1,1,1,0,0.0,1,0,0.0,0,0,1,0,17:15,5,6,0,1,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,12.0
Dante Cunningham,0,50.0,2,0,2,3,1,50.0,4,2,0.0,0,2,1,5,14:16,3,0,0,1,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,13.0
Darius Miller,2,60.0,10,3,3,3,6,54.5,11,0,100,2,6,3,20,28:59,-1,1,0,1,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,34.5
Ian Clark,0,0.0,1,0,2,0,0,50.0,2,0,0.0,0,1,0,2,14:18,-8,0,0,0,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,2.0
Jameer Nelson,0,0.0,1,2,3,1,0,66.7,3,0,0.0,0,2,1,4,10:57,2,2,0,0,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,6.0
DeAndre Liggins,0,100,2,0,4,1,2,100,3,0,0.0,0,3,1,8,18:58,-10,2,0,1,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,19.0
Omer Asik,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,NA
Cheick Diallo,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,NA
Mike James,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26, 2018",720,30,23,27,33,29,37,24,25,115,113,"Fraher""""","Goble""""",Scott,NEW,HOU,NOP,NA
Maurice Harkless,0,25.0,4,1,0,1,1,33.3,6,0,0.0,0,2,1,5,17:58,-10,0,1,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,10.0
AlFarouq Aminu,1,50.0,4,1,2,12,2,40.0,5,1,50.0,2,2,11,7,27:16,8,2,0,2,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,30.0
Jusuf Nurkic,0,0.0,0,2,0,8,0,60.0,10,2,0.0,0,6,6,12,17:25,4,1,1,1,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,25.5
CJ McCollum,1,25.0,4,1,2,4,1,64.3,14,0,100,1,9,4,20,33:29,14,5,0,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,31.5
Damian Lillard,8,37.5,8,4,2,3,3,50.0,18,0,72.7,11,9,3,29,35:48,14,3,0,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,30.5
Ed Davis,3,0.0,0,2,2,13,0,85.7,7,4,100,3,6,9,15,27:39,16,1,3,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,33.5
Zach Collins,1,100,2,2,4,3,2,60.0,5,0,100,1,3,3,9,15:20,10,2,1,1,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,22.0
Pat Connaughton,0,25.0,4,0,4,4,1,25.0,8,1,0.0,0,2,3,5,29:32,12,2,0,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,14.0
Shabazz Napier,5,0.0,4,0,1,4,0,0.0,6,1,100,5,0,3,5,26:45,20,3,0,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,8.5
Jake Layman,0,0.0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0,2:56,-6,1,0,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,0.5
Meyers Leonard,0,0.0,0,0,0,2,0,0.0,0,1,0.0,0,0,1,0,2:56,-6,0,0,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,2.0
Noah Vonleh,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,2:56,-6,0,0,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,0.0
Harrison Barnes,7,50.0,4,1,1,7,2,40.0,15,1,100,7,6,6,21,34:29,-7,3,1,1,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,34.5
Maxi Kleber,2,50.0,2,0,2,5,1,33.3,6,1,100,2,2,4,7,25:58,4,2,1,2,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,24.0
Dirk Nowitzki,2,50.0,2,1,2,5,1,18.2,11,0,100,2,2,5,7,21:03,-3,1,0,1,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,15.5
Wesley Matthews,2,0.0,3,0,2,1,0,35.7,14,0,50.0,4,5,1,12,32:09,-5,2,0,1,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,17.0
Dennis Smith,0,57.1,7,1,0,4,4,50.0,14,0,0.0,0,7,4,18,32:39,-4,7,0,2,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,45.5
Salah Mejri,0,0.0,0,1,4,5,0,100,3,1,0.0,0,3,4,6,16:50,-5,0,0,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,10.0
Yogi Ferrell,0,16.7,6,0,2,1,1,22.2,9,0,0.0,0,2,1,5,27:49,-12,0,0,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,8.0
JJ Barea,0,20.0,5,1,1,1,1,42.9,7,0,0.0,0,3,1,7,17:28,-14,2,0,0,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,12.0
Dwight Powell,0,0.0,1,0,3,4,0,57.1,7,2,0.0,0,4,2,8,16:55,-14,0,1,1,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,18.0
Kyle Collinsworth,0,0.0,0,0,2,4,0,33.3,3,3,0.0,2,1,1,2,14:41,-10,0,0,1,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,9.0
Josh McRoberts,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 26, 2018",721,17,35,23,32,25,19,24,25,93,107,"Mott""""","Adams""""",Orr,PORTLAND,POR,DAL,NA
Robert Covington,2,20.0,5,3,4,7,1,28.6,7,0,100,2,2,7,7,27:39,13,1,1,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,15.5
Dario Saric,1,50.0,4,2,2,8,2,46.2,13,3,50.0,2,6,5,15,28:10,14,3,1,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,31.5
Joel Embiid,5,50.0,2,0,3,13,1,40.0,15,3,62.5,8,6,10,18,29:20,21,3,0,1,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,35.5
Timothe LuwawuCabarrot,0,33.3,6,0,4,1,2,40.0,10,0,0.0,0,4,1,10,29:16,13,1,0,1,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,19.5
Ben Simmons,1,0.0,0,3,1,5,0,90.9,11,1,50.0,2,10,4,21,33:43,20,7,1,2,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,41.5
Justin Anderson,0,100,2,0,1,3,2,71.4,7,0,0.0,0,5,3,12,20:21,6,2,0,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,22.0
Amir Johnson,0,0.0,0,0,2,2,0,100,1,0,0.0,0,1,2,2,15:57,2,2,0,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,7.0
TJ McConnell,0,100,1,0,0,3,1,28.6,7,2,0.0,0,2,1,5,24:25,8,4,0,1,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,19.0
James Young,0,0.0,1,0,0,0,0,0.0,1,0,0.0,0,0,0,0,8:36,-3,0,0,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,0.0
Trevor Booker,3,0.0,0,0,2,6,0,50.0,4,1,75.0,4,2,5,7,17:07,9,0,1,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,13.0
Richaun Holmes,0,0.0,0,0,0,1,0,0.0,2,1,0.0,0,0,0,0,2:43,-4,0,0,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,1.0
Larry Drew,0,0.0,0,1,1,1,0,0.0,1,1,0.0,0,0,0,0,2:43,-4,0,0,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,0.0
Jerryd Bayless,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,NA
Kyle Anderson,0,0.0,0,2,2,4,0,40.0,5,1,0.0,0,2,3,4,25:52,-16,1,0,1,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,10.5
LaMarcus Aldridge,4,0.0,1,1,2,3,0,58.3,12,0,100,4,7,3,18,32:48,-16,0,1,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,19.0
Pau Gasol,5,0.0,1,0,1,4,0,33.3,9,0,83.3,6,3,4,11,17:59,-18,0,0,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,10.0
Danny Green,3,0.0,5,0,3,3,0,14.3,7,1,75.0,4,1,2,5,24:10,-15,3,1,1,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,15.5
Dejounte Murray,2,0.0,1,2,2,9,0,36.4,11,1,100,2,4,8,10,33:46,-16,5,1,1,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,28.5
Bryn Forbes,0,40.0,5,0,1,4,2,37.5,8,0,0.0,0,3,4,8,23:39,-3,3,0,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,20.5
Tony Parker,0,0.0,0,0,0,1,0,33.3,3,0,0.0,0,1,1,2,13:22,-5,1,0,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,4.5
Davis Bertans,0,16.7,6,2,2,3,1,37.5,8,1,0.0,0,3,2,7,21:55,-2,3,1,3,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,26.5
Brandon Paul,0,0.0,1,1,0,1,0,0.0,1,0,0.0,0,0,1,0,6:59,1,0,0,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,0.0
Patty Mills,1,0.0,3,0,1,1,0,40.0,5,0,50.0,2,2,1,5,21:13,-12,3,1,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,12.5
Joffrey Lauvergne,0,0.0,0,1,0,3,0,80.0,5,1,0.0,0,4,2,8,14:16,3,1,0,0,"JAN 26, 2018",722,25,25,31,16,13,18,30,17,78,97,"Capers""""","Barnaky""""",Van,PHILADELPHIA,PHI,SAS,11.5
