+/-,1st Qtr A,1st Qtr H,2nd Qtr A,2nd Qtr H,3P%,3PA,3PM,3rd Qtr A,3rd Qtr H,4th Qtr A,4th Qtr H,AST,Away,BLK,DREB,FG%,FGA,FGM,FT%,FTA,FTM,Fantasy Score,Game,Home,MIN,OREB,PF,PTS,REB,Ref1,Ref2,Ref3,STL,TOV,Total A,Total H,W/L
2,27,20,15,21,25.0,4,1,33,15,27,28,4,LAC,1,1,30.0,10,3,100,2,2,19.0,109,UTA,18:54,1,1,9,2,"Corbin""""","Boland""""",Van,0,1,84,102,LA
2,27,20,15,21,50.0,2,1,33,15,27,28,0,LAC,2,1,33.3,3,1,100,2,2,18.0,109,UTA,16:22,0,3,5,1,"Corbin""""","Boland""""",Van,2,0,84,102,LA
-5,27,20,15,21,0.0,0,0,33,15,27,28,0,LAC,0,3,50.0,4,2,0.0,0,0,8.0,109,UTA,11:06,1,2,4,4,"Corbin""""","Boland""""",Van,0,0,84,102,LA
-5,27,20,15,21,0.0,1,0,33,15,27,28,0,LAC,0,0,50.0,2,1,0.0,0,0,2.0,109,UTA,4:11,0,1,2,0,"Corbin""""","Boland""""",Van,0,0,84,102,LA
NA,27,20,15,21,NA,NA,NA,33,15,27,28,NA,LAC,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,UTA,DNP,NA,NA,NA,NA,"Corbin""""","Boland""""",Van,NA,NA,84,102,LA
NA,27,20,15,21,NA,NA,NA,33,15,27,28,NA,LAC,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,UTA,DNP,NA,NA,NA,NA,"Corbin""""","Boland""""",Van,NA,NA,84,102,LA
NA,27,20,15,21,NA,NA,NA,33,15,27,28,NA,LAC,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,UTA,DNP,NA,NA,NA,NA,"Corbin""""","Boland""""",Van,NA,NA,84,102,LA
NA,27,20,15,21,NA,NA,NA,33,15,27,28,NA,LAC,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,UTA,DNP,NA,NA,NA,NA,"Corbin""""","Boland""""",Van,NA,NA,84,102,LA
2,27,23,35,16,25.0,4,1,23,29,25,25,5,CHA,0,4,30.0,10,3,0.0,0,0,23.5,109,DEN,30:53,1,4,7,5,"Foster""""","Brown""""",Adair,1,1,93,110,CHARLOTTE
-27,27,23,35,16,25.0,4,1,23,29,25,25,0,CHA,0,5,33.3,9,3,50.0,2,1,13.0,109,DEN,28:28,0,2,8,5,"Foster""""","Brown""""",Adair,0,1,93,110,CHARLOTTE
-19,27,23,35,16,100,1,1,23,29,25,25,0,CHA,0,6,66.7,12,8,100,1,1,29.0,109,DEN,30:19,6,3,18,12,"Foster""""","Brown""""",Adair,0,2,93,110,CHARLOTTE
-22,27,23,35,16,44.4,9,4,23,29,25,25,1,CHA,1,1,41.2,17,7,0.0,0,0,29.5,109,DEN,30:31,1,2,18,2,"Foster""""","Brown""""",Adair,0,3,93,110,CHARLOTTE
-13,27,23,35,16,0.0,5,0,23,29,25,25,5,CHA,1,0,35.0,20,7,100,2,2,26.5,109,DEN,33:05,3,2,16,3,"Foster""""","Brown""""",Adair,0,1,93,110,CHARLOTTE
7,27,23,35,16,0.0,0,0,23,29,25,25,0,CHA,3,8,50.0,6,3,40.0,5,2,22.0,109,DEN,20:43,2,3,8,10,"Foster""""","Brown""""",Adair,0,3,93,110,CHARLOTTE
-7,27,23,35,16,0.0,4,0,23,29,25,25,6,CHA,1,6,30.8,13,4,33.3,3,1,27.0,109,DEN,28:37,1,5,9,7,"Foster""""","Brown""""",Adair,0,0,93,110,CHARLOTTE
-4,27,23,35,16,0.0,2,0,23,29,25,25,1,CHA,0,2,0.0,8,0,100,2,2,3.5,109,DEN,14:00,2,2,2,4,"Foster""""","Brown""""",Adair,0,2,93,110,CHARLOTTE
0,27,23,35,16,50.0,2,1,23,29,25,25,0,CHA,0,0,75.0,4,3,0.0,0,0,10.0,109,DEN,15:22,1,0,7,1,"Foster""""","Brown""""",Adair,0,0,93,110,CHARLOTTE
-8,27,23,35,16,0.0,0,0,23,29,25,25,0,CHA,0,0,0.0,0,0,0.0,0,0,1.0,109,DEN,3:43,1,0,0,1,"Foster""""","Brown""""",Adair,0,0,93,110,CHARLOTTE
6,27,23,35,16,0.0,0,0,23,29,25,25,0,CHA,0,1,0.0,1,0,0.0,0,0,1.0,109,DEN,4:19,0,0,0,1,"Foster""""","Brown""""",Adair,0,0,93,110,CHARLOTTE
NA,27,23,35,16,NA,NA,NA,23,29,25,25,NA,CHA,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,DEN,DNP,NA,NA,NA,NA,"Foster""""","Brown""""",Adair,NA,NA,93,110,CHARLOTTE
NA,27,23,35,16,NA,NA,NA,23,29,25,25,NA,CHA,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,DEN,DNP,NA,NA,NA,NA,"Foster""""","Brown""""",Adair,NA,NA,93,110,CHARLOTTE
-2,27,23,35,16,0.0,1,0,23,29,25,25,0,CHA,0,0,16.7,6,1,0.0,0,0,2.0,109,DEN,10:37,0,0,2,0,"Foster""""","Brown""""",Adair,0,0,93,110,CHARLOTTE
12,27,23,35,16,33.3,3,1,23,29,25,25,0,CHA,2,2,66.7,6,4,0.0,0,0,20.0,109,DEN,21:18,2,2,9,4,"Foster""""","Brown""""",Adair,0,1,93,110,CHARLOTTE
15,27,23,35,16,0.0,0,0,23,29,25,25,0,CHA,0,15,57.1,7,4,63.6,11,7,27.0,109,DEN,26:46,5,4,15,20,"Foster""""","Brown""""",Adair,2,7,93,110,CHARLOTTE
20,27,23,35,16,60.0,5,3,23,29,25,25,4,CHA,1,2,57.1,7,4,83.3,6,5,30.0,109,DEN,29:18,0,1,16,2,"Foster""""","Brown""""",Adair,1,1,93,110,CHARLOTTE
26,27,23,35,16,50.0,4,2,23,29,25,25,5,CHA,0,4,44.4,9,4,100,9,9,24.5,109,DEN,32:21,0,0,19,4,"Foster""""","Brown""""",Adair,0,1,93,110,CHARLOTTE
4,27,23,35,16,100,1,1,23,29,25,25,2,CHA,0,4,50.0,4,2,0.0,0,0,17.0,109,DEN,25:05,0,2,5,4,"Foster""""","Brown""""",Adair,1,0,93,110,CHARLOTTE
18,27,23,35,16,40.0,5,2,23,29,25,25,3,CHA,0,3,60.0,15,9,0.0,0,0,34.5,109,DEN,27:59,1,3,20,4,"Foster""""","Brown""""",Adair,1,1,93,110,CHARLOTTE
13,27,23,35,16,33.3,9,3,23,29,25,25,2,CHA,2,2,50.0,14,7,0.0,0,0,33.0,109,DEN,25:02,0,2,17,2,"Foster""""","Brown""""",Adair,0,1,93,110,CHARLOTTE
-2,27,23,35,16,33.3,3,1,23,29,25,25,1,CHA,0,3,42.9,7,3,0.0,0,0,11.5,109,DEN,19:33,0,1,7,3,"Foster""""","Brown""""",Adair,0,2,93,110,CHARLOTTE
-7,27,23,35,16,0.0,0,0,23,29,25,25,0,CHA,0,2,0.0,2,0,0.0,0,0,3.0,109,DEN,15:38,1,1,0,3,"Foster""""","Brown""""",Adair,0,0,93,110,CHARLOTTE
-5,27,23,35,16,0.0,0,0,23,29,25,25,0,CHA,0,1,0.0,2,0,0.0,0,0,2.0,109,DEN,3:28,1,0,0,2,"Foster""""","Brown""""",Adair,0,0,93,110,CHARLOTTE
-7,27,23,35,16,0.0,0,0,23,29,25,25,0,CHA,0,2,0.0,2,0,0.0,0,0,2.0,109,DEN,2:55,0,0,0,2,"Foster""""","Brown""""",Adair,0,0,93,110,CHARLOTTE
NA,27,23,35,16,NA,NA,NA,23,29,25,25,NA,CHA,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,DEN,DNP,NA,NA,NA,NA,"Foster""""","Brown""""",Adair,NA,NA,93,110,CHARLOTTE
-3,23,26,40,18,50.0,2,1,28,29,31,28,1,DET,2,3,58.3,12,7,66.7,9,6,22.5,109,MIN,35:43,0,2,21,3,"Smith""""","Malloy""""",Goldenberg,0,5,101,122,DETROIT
-4,23,26,40,18,0.0,0,0,28,29,31,28,3,DET,0,2,40.0,5,2,100,2,2,16.5,109,MIN,24:21,1,4,6,3,"Smith""""","Malloy""""",Goldenberg,2,1,101,122,DETROIT
-14,23,26,40,18,50.0,6,3,28,29,31,28,1,DET,0,9,50.0,16,8,100,4,4,36.5,109,MIN,36:09,1,2,23,10,"Smith""""","Malloy""""",Goldenberg,1,3,101,122,DETROIT
-22,23,26,40,18,0.0,3,0,28,29,31,28,1,DET,1,2,11.1,9,1,100,2,2,10.5,109,MIN,28:45,2,2,4,4,"Smith""""","Malloy""""",Goldenberg,0,0,101,122,DETROIT
-10,23,26,40,18,66.7,3,2,28,29,31,28,6,DET,1,2,57.1,14,8,0.0,0,0,33.0,109,MIN,28:40,0,5,18,2,"Smith""""","Malloy""""",Goldenberg,0,3,101,122,DETROIT
-8,23,26,40,18,0.0,1,0,28,29,31,28,1,DET,0,4,66.7,6,4,0.0,0,0,16.5,109,MIN,14:59,1,2,8,5,"Smith""""","Malloy""""",Goldenberg,1,1,101,122,DETROIT
-10,23,26,40,18,40.0,5,2,28,29,31,28,3,DET,0,3,25.0,12,3,0.0,0,0,19.5,109,MIN,24:20,0,1,8,3,"Smith""""","Malloy""""",Goldenberg,0,0,101,122,DETROIT
-8,23,26,40,18,0.0,1,0,28,29,31,28,2,DET,1,2,50.0,4,2,100,2,2,12.0,109,MIN,17:18,1,1,6,3,"Smith""""","Malloy""""",Goldenberg,0,1,101,122,DETROIT
-17,23,26,40,18,33.3,3,1,28,29,31,28,1,DET,0,2,40.0,5,2,100,2,2,11.5,109,MIN,23:39,1,0,7,3,"Smith""""","Malloy""""",Goldenberg,0,0,101,122,DETROIT
-3,23,26,40,18,0.0,1,0,28,29,31,28,0,DET,0,1,0.0,1,0,0.0,0,0,1.0,109,MIN,2:02,0,0,0,1,"Smith""""","Malloy""""",Goldenberg,0,0,101,122,DETROIT
-3,23,26,40,18,0.0,0,0,28,29,31,28,0,DET,0,0,0.0,1,0,0.0,0,0,0.0,109,MIN,2:02,0,0,0,0,"Smith""""","Malloy""""",Goldenberg,0,0,101,122,DETROIT
-3,23,26,40,18,0.0,0,0,28,29,31,28,0,DET,0,0,0.0,0,0,0.0,0,0,0.0,109,MIN,2:02,0,0,0,0,"Smith""""","Malloy""""",Goldenberg,0,0,101,122,DETROIT
1,23,26,40,18,16.7,6,1,28,29,31,28,3,DET,1,3,50.0,12,6,100,2,2,24.5,109,MIN,35:48,0,3,15,3,"Smith""""","Malloy""""",Goldenberg,0,1,101,122,DETROIT
17,23,26,40,18,66.7,9,6,28,29,31,28,1,DET,2,4,58.3,24,14,0.0,0,0,59.5,109,MIN,39:03,0,3,34,4,"Smith""""","Malloy""""",Goldenberg,1,1,101,122,DETROIT
