,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Lucas Nogueira,0,0.0,0,0,0,1,0,0.0,0,0,0.0,0,0,1,0,4:32,3,1,0,1,"MAR 4, 2018",943,21,22,26,29,26,26,30,21,103,98,"Capers""""","Smith""""",Acosta,TORONTO,CHA,TOR,5.5
Norman Powell,0,0.0,2,0,1,2,0,0.0,3,0,0.0,0,0,2,0,4:05,3,0,0,0,"MAR 4, 2018",943,21,22,26,29,26,26,30,21,103,98,"Capers""""","Smith""""",Acosta,TORONTO,CHA,TOR,2.0
Bojan Bogdanovic,3,60.0,5,2,2,4,3,58.3,12,0,100,3,7,4,20,37:46,0,0,0,2,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,31.0
Thaddeus Young,0,0.0,1,3,4,4,0,0.0,5,1,0.0,0,0,3,0,32:42,2,0,0,3,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,10.0
Myles Turner,3,20.0,5,0,2,13,1,33.3,12,3,100,3,4,10,12,38:02,20,3,0,1,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,31.5
Victor Oladipo,9,50.0,4,1,1,7,2,55.0,20,2,90.0,10,11,5,33,39:27,19,3,0,3,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,47.5
Cory Joseph,1,20.0,5,2,1,5,1,58.3,12,2,50.0,2,7,3,16,37:30,15,2,0,1,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,26.0
Domantas Sabonis,4,0.0,0,4,2,5,0,33.3,6,2,100,4,2,3,8,18:22,-7,1,0,0,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,6.5
TJ Leaf,0,0.0,1,0,0,1,0,0.0,1,0,0.0,0,0,1,0,4:52,-3,0,0,0,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,1.0
Glenn Robinson,0,100,1,1,2,0,1,50.0,2,0,0.0,0,1,0,3,10:50,-3,0,0,0,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,4.0
Joe Young,2,0.0,2,0,2,2,0,33.3,3,0,100,2,1,2,4,10:55,-12,2,0,0,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,7.0
Lance Stephenson,0,0.0,1,3,2,2,0,25.0,4,1,0.0,0,1,1,2,9:35,-16,0,0,0,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,1.0
Al Jefferson,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,NA
Alex Poythress,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,NA
Otto Porter,3,66.7,3,0,2,8,2,50.0,12,0,75.0,4,6,8,17,35:43,2,0,0,4,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,38.0
Markieff Morris,0,66.7,3,1,1,7,2,71.4,7,1,0.0,0,5,6,12,27:42,-21,2,0,0,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,25.0
Marcin Gortat,2,0.0,0,1,1,7,0,40.0,10,4,100,2,4,3,10,22:06,-8,1,0,0,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,15.5
Bradley Beal,4,22.2,9,5,4,3,2,29.6,27,0,80.0,5,8,3,22,42:45,-10,11,1,3,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,48.5
Tomas Satoransky,0,100,1,2,4,2,1,75.0,4,0,0.0,0,3,2,7,22:06,-8,1,0,0,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,10.5
Ian Mahinmi,2,0.0,0,3,3,9,0,60.0,5,3,50.0,4,3,6,8,23:49,11,1,1,0,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,16.5
Jodie Meeks,4,20.0,5,0,2,1,1,16.7,6,0,100,4,1,1,7,25:54,5,0,0,0,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,6.0
Mike Scott,0,66.7,3,2,2,5,2,50.0,8,2,0.0,0,4,3,10,22:23,12,3,0,1,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,24.5
Tim Frazier,0,0.0,3,0,2,0,0,25.0,4,0,0.0,0,1,0,2,17:32,2,2,0,1,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,8.0
Kelly Oubre,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,NA
Ramon Sessions,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,NA
Jason Smith,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",944,30,25,25,18,20,25,20,30,95,98,"Callahan""""","Zielinski""""",Petraitis,INDIANA,IND,WAS,NA
ETwaun Moore,1,0.0,2,2,2,1,0,42.9,7,1,100,1,3,0,7,30:27,18,2,0,1,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,11.0
Anthony Davis,5,0.0,1,1,3,13,0,47.4,19,1,100,5,9,12,23,36:34,21,1,3,3,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,49.5
Nikola Mirotic,2,54.5,11,1,3,5,6,53.3,15,1,100,2,8,4,24,30:57,11,2,1,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,44.0
Jrue Holiday,4,66.7,3,1,3,3,2,63.2,19,0,100,4,12,3,30,32:07,27,7,0,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,42.5
Rajon Rondo,2,66.7,3,1,3,9,2,71.4,7,0,50.0,4,5,9,14,32:04,1,10,0,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,39.0
Cheick Diallo,1,0.0,0,2,2,15,0,66.7,9,3,33.3,3,6,12,13,23:09,4,1,0,3,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,35.5
Darius Miller,0,0.0,1,0,1,0,0,0.0,2,0,0.0,0,0,0,0,23:15,5,1,0,1,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,4.5
Ian Clark,0,25.0,4,1,3,0,1,44.4,9,0,0.0,0,4,0,9,19:51,1,2,0,1,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,16.0
Walter Lemon,1,100,1,2,1,1,1,50.0,4,0,50.0,2,2,1,6,8:55,0,1,0,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,7.5
DeAndre Liggins,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,2:41,-3,0,0,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,0.0
Emeka Okafor,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,NWT,NA,NA,NA,NA,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,NA
Harrison Barnes,5,33.3,3,1,1,6,1,37.5,16,0,71.4,7,6,6,18,30:59,-11,3,0,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,24.5
Dirk Nowitzki,4,60.0,5,2,2,7,3,61.5,13,0,100,4,8,7,23,25:44,-3,1,1,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,34.5
Dwight Powell,3,0.0,0,0,4,11,0,50.0,2,3,75.0,4,1,8,5,23:18,0,1,0,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,14.5
Yogi Ferrell,0,33.3,3,0,3,0,1,40.0,5,0,0.0,0,2,0,5,23:23,-9,2,0,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,10.0
Dennis Smith,5,0.0,3,4,0,5,0,40.9,22,2,83.3,6,9,3,23,31:21,-13,8,0,1,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,34.0
Doug McDermott,0,66.7,3,1,3,1,2,50.0,8,0,0.0,0,4,1,10,33:57,-11,3,0,1,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,21.5
Nerlens Noel,0,0.0,0,0,2,8,0,50.0,4,2,0.0,0,2,6,4,17:47,-13,0,0,1,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,15.0
Scotty Hopson,1,0.0,0,1,0,0,0,0.0,1,0,50.0,2,0,0,1,8:23,-8,1,0,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,0.5
JJ Barea,0,50.0,6,3,0,1,3,35.7,14,1,0.0,0,5,0,13,21:58,-13,4,0,1,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,26.0
Kyle Collinsworth,1,0.0,0,0,2,4,0,50.0,4,2,50.0,2,2,2,5,16:57,1,2,0,1,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,14.0
Salah Mejri,0,0.0,0,0,3,0,0,100,1,0,0.0,0,1,0,2,6:12,-5,0,1,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,5.0
Maxi Kleber,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0:02,0,0,0,0,"MAR 4, 2018",945,33,32,26,35,25,24,29,31,109,126,"Ayotte""""","Guthrie""""",Taylor,NEW,NOP,DAL,0.0
Robert Covington,0,42.9,7,2,4,2,3,42.9,7,0,0.0,0,3,2,9,28:15,-10,1,2,2,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,28.5
Dario Saric,3,80.0,5,2,2,6,4,81.8,11,2,100,3,9,4,25,31:30,8,0,1,0,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,37.0
Joel Embiid,7,0.0,3,7,5,8,0,50.0,12,0,70.0,10,6,8,19,31:12,-10,2,2,1,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,25.0
JJ Redick,3,66.7,6,5,3,1,4,62.5,8,0,100,3,5,1,17,31:53,-11,2,1,1,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,27.0
Ben Simmons,0,0.0,0,6,2,5,0,66.7,9,1,0.0,0,6,4,12,35:06,7,15,2,0,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,39.5
Marco Belinelli,3,33.3,3,1,1,1,1,37.5,8,0,100,3,3,1,10,24:20,0,1,0,0,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,10.5
Amir Johnson,0,0.0,0,0,1,4,0,50.0,2,2,0.0,0,1,2,2,14:58,1,1,1,0,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,10.5
TJ McConnell,0,0.0,0,1,0,2,0,50.0,6,1,0.0,0,3,1,6,21:44,-16,3,0,0,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,11.5
Ersan Ilyasova,2,33.3,3,2,5,3,1,33.3,6,0,66.7,3,2,3,7,18:21,-15,1,0,0,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,9.5
Timothe LuwawuCabarrot,0,100,1,0,1,0,1,100,1,0,0.0,0,1,0,3,2:42,6,0,0,0,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,5.0
Jerryd Bayless,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,NA
Richaun Holmes,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,NA
Khris Middleton,0,0.0,3,1,3,1,0,35.7,14,0,0.0,0,5,1,10,34:56,-14,5,0,3,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,26.5
Giannis Antetokounmpo,6,100,1,4,3,9,1,60.9,23,3,60.0,10,14,6,35,41:49,3,7,1,2,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,55.5
John Henson,1,0.0,0,1,5,4,0,55.6,9,3,100,1,5,1,11,21:48,-4,1,0,2,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,20.5
Tony Snell,2,33.3,3,0,3,1,1,50.0,4,0,100,2,2,1,7,21:34,-11,3,1,1,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,18.5
Eric Bledsoe,4,50.0,4,4,2,5,2,44.4,18,3,66.7,6,8,2,22,40:28,3,7,0,2,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,39.5
Tyler Zeller,1,0.0,0,0,3,5,0,62.5,8,3,100,1,5,2,11,20:00,22,0,1,1,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,21.0
Jabari Parker,0,60.0,5,1,3,7,3,45.5,11,2,0.0,2,5,5,13,21:24,12,2,0,2,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,34.0
Jason Terry,0,60.0,5,0,0,1,3,60.0,5,0,0.0,0,3,1,9,26:01,29,2,1,1,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,25.0
Sterling Brown,0,0.0,1,1,1,3,0,0.0,2,1,0.0,0,0,2,0,7:22,5,0,0,1,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,5.0
Thon Maker,0,0.0,1,1,1,2,0,0.0,1,1,0.0,0,0,1,0,4:38,-5,0,0,0,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,1.0
Shabazz Muhammad,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,NA
Xavier Munford,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,NA
DJ Wilson,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",946,43,29,14,24,31,29,33,25,118,110,"Foster""""","Kirkland""""",Smith,MILWAUKEE,PHI,MIL,NA
Allen Crabbe,0,25.0,8,0,3,3,2,18.2,11,0,0.0,0,2,3,6,29:27,-13,2,0,0,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,16.0
DeMarre Carroll,2,54.5,11,2,4,7,6,50.0,12,1,100,2,6,6,20,28:39,-15,1,0,1,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,39.5
Jarrett Allen,1,0.0,1,5,2,3,0,60.0,5,2,100,1,3,1,7,17:05,-13,2,1,0,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,10.0
DAngelo Russell,3,33.3,3,2,1,5,1,16.7,6,1,75.0,4,1,4,6,20:12,-9,3,0,0,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,12.5
Spencer Dinwiddie,6,0.0,3,2,1,5,0,0.0,6,1,100,6,0,4,6,35:40,-1,10,0,3,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,27.0
Dante Cunningham,2,50.0,4,0,1,3,2,62.5,8,0,100,2,5,3,14,22:11,18,1,0,1,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,23.5
Joe Harris,4,42.9,7,1,3,5,3,54.5,11,2,100,4,6,3,19,25:43,13,1,0,0,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,26.5
Caris LeVert,0,71.4,7,2,2,5,5,57.9,19,2,0.0,0,11,3,27,29:23,7,5,1,2,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,56.5
Rondae HollisJefferson,3,0.0,1,0,4,8,0,42.9,14,4,75.0,4,6,4,15,31:40,-2,5,2,1,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,36.5
Quincy Acy,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,NA
Timofey Mozgov,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,NA
Jahlil Okafor,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,NA
Nik Stauskas,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,NA
Tobias Harris,2,33.3,6,2,3,8,2,57.9,19,1,100,2,11,7,26,38:18,8,2,3,3,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,55.0
Wesley Johnson,0,0.0,0,0,2,2,0,0.0,1,0,0.0,0,0,2,0,11:06,5,0,0,3,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,11.0
DeAndre Jordan,9,0.0,0,0,3,15,0,50.0,8,3,90.0,10,4,12,17,35:51,13,2,1,1,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,32.0
Milos Teodosic,2,40.0,5,0,4,2,2,62.5,8,0,66.7,3,5,2,14,28:40,18,4,0,0,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,24.0
Austin Rivers,3,50.0,8,3,1,5,4,66.7,15,0,75.0,4,10,5,27,36:35,9,3,0,0,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,38.5
Sindarius Thornwell,0,100,1,1,2,1,1,66.7,3,1,0.0,0,2,0,5,23:13,-7,1,1,1,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,14.5
Lou Williams,4,16.7,6,3,0,2,1,36.4,22,0,80.0,5,8,2,21,33:01,-10,4,1,3,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,36.0
Sean Kilpatrick,0,0.0,1,0,1,0,0,25.0,4,0,0.0,0,1,0,2,11:25,-6,1,0,0,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,3.5
Montrezl Harrell,5,0.0,0,1,1,3,0,100,3,1,83.3,6,3,2,11,14:02,-10,0,0,1,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,11.0
Sam Dekker,0,0.0,0,0,3,2,0,0.0,1,1,0.0,0,0,1,0,7:49,-5,1,0,0,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,3.5
Avery Bradley,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,NA
Danilo Gallinari,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,NA
Boban Marjanovic,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 4, 2018",947,27,26,33,34,32,33,26,32,123,120,"Mauer""""","Blair""""",Barnaky,LA,BKN,LAC,NA
Michael Beasley,0,0.0,1,5,1,6,0,33.3,9,2,0.0,0,3,4,6,25:07,3,2,1,0,"MAR 4, 2018",948,20,26,26,27,32,19,32,19,102,99,"Wood""""","Collins""""",Fitzgerald,SACRAMENTO,NYK,SAC,13.0
Tim Hardaway,0,28.6,7,0,3,4,2,52.4,21,0,0.0,0,11,4,24,37:27,-2,0,1,0,"MAR 4, 2018",948,20,26,26,27,32,19,32,19,102,99,"Wood""""","Collins""""",Fitzgerald,SACRAMENTO,NYK,SAC,35.0
Enes Kanter,0,0.0,0,1,0,16,0,70.0,10,8,0.0,0,7,8,14,22:07,-9,1,0,2,"MAR 4, 2018",948,20,26,26,27,32,19,32,19,102,99,"Wood""""","Collins""""",Fitzgerald,SACRAMENTO,NYK,SAC,36.5
Emmanuel Mudiay,0,0.0,3,0,2,1,0,0.0,6,0,0.0,2,0,1,0,18:49,-6,3,0,0,"MAR 4, 2018",948,20,26,26,27,32,19,32,19,102,99,"Wood""""","Collins""""",Fitzgerald,SACRAMENTO,NYK,SAC,5.5
Courtney Lee,0,66.7,3,1,2,4,2,66.7,6,0,0.0,1,4,4,10,24:47,-4,0,0,1,"MAR 4, 2018",948,20,26,26,27,32,19,32,19,102,99,"Wood""""","Collins""""",Fitzgerald,SACRAMENTO,NYK,SAC,20.0
