,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Ivica Zubac,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 27, 2017",515,24,30,22,33,18,29,29,23,99,109,"Garretson""""","Stafford""""",Washington,MEMPHIS,MEM,LAL,NA
Reggie Bullock,0,60.0,5,2,2,3,3,71.4,7,0,0.0,0,5,3,13,36:38,-8,3,0,1,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,27.5
Tobias Harris,3,40.0,5,2,2,3,2,47.1,17,0,75.0,4,8,3,21,35:59,-1,2,0,1,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,29.0
Andre Drummond,3,0.0,0,3,4,17,0,46.7,15,8,75.0,4,7,9,17,37:48,-6,5,2,1,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,44.5
Luke Kennard,0,50.0,4,4,2,2,2,37.5,8,0,0.0,0,3,2,8,19:37,-22,0,0,0,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,10.0
Ish Smith,0,0.0,0,1,1,7,0,50.0,18,0,0.0,0,9,7,18,32:20,0,5,1,1,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,37.5
Stanley Johnson,3,25.0,4,1,3,4,1,25.0,8,0,75.0,4,2,4,8,24:22,-3,2,0,1,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,16.0
Langston Galloway,0,25.0,4,1,1,0,1,11.1,9,0,0.0,0,1,0,3,15:40,-13,1,0,0,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,5.5
Eric Moreland,0,0.0,0,0,1,2,0,0.0,2,1,0.0,0,0,1,0,10:12,-7,0,1,0,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,5.0
Anthony Tolliver,1,0.0,1,1,1,2,0,0.0,2,0,50.0,2,0,2,1,23:50,-11,2,0,0,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,4.0
Dwight Buycks,0,0.0,0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,2:12,4,0,0,0,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,0.0
Henry Ellenson,0,0.0,0,0,0,1,0,0.0,0,0,0.0,0,0,1,0,1:22,2,0,0,0,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,1.0
Avery Bradley,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,NA
Boban Marjanovic,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,NA
Jonathon Simmons,1,0.0,2,3,1,6,0,23.1,13,2,100,1,3,4,7,36:45,4,4,0,4,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,27.0
Aaron Gordon,0,100,2,5,2,7,2,50.0,12,1,0.0,0,6,6,14,30:01,5,2,1,0,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,26.0
Bismack Biyombo,2,0.0,0,2,3,12,0,71.4,7,3,100,2,5,9,12,32:52,-1,0,1,1,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,26.0
Evan Fournier,2,60.0,5,3,2,4,3,46.2,13,0,100,2,6,4,17,32:30,5,5,0,2,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,35.5
Elfrid Payton,6,50.0,2,2,0,8,1,50.0,12,1,100,6,6,7,19,39:04,5,8,0,1,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,36.0
Mario Hezonja,0,0.0,2,2,2,3,0,50.0,4,0,0.0,0,2,3,4,17:59,8,0,0,1,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,8.0
Marreese Speights,4,25.0,8,0,5,5,2,38.5,13,2,100,4,5,3,16,15:08,14,1,1,0,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,25.5
Arron Afflalo,2,66.7,3,0,1,2,2,50.0,4,0,100,2,2,2,8,14:08,10,0,0,0,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,12.0
DJ Augustin,0,50.0,2,1,0,0,1,50.0,4,0,0.0,0,2,0,5,13:17,12,2,0,1,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,12.0
Wes Iwundu,0,0.0,0,0,1,1,0,0.0,0,0,0.0,0,0,1,0,8:16,3,0,0,0,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,1.0
Khem Birch,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,NA
Shelvin Mack,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,NA
Adreian Payne,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",516,28,22,23,16,33,17,27,25,102,89,"Washington""""","Zielinski""""",Goldenberg,ORLANDO,DET,ORL,NA
Trevor Ariza,2,75.0,4,0,2,6,3,60.0,5,1,66.7,3,3,5,11,38:47,2,0,0,1,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,24.0
Ryan Anderson,1,33.3,6,2,4,8,2,42.9,7,1,50.0,2,3,7,9,40:05,6,1,1,1,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,25.5
Nene C,0,0.0,0,0,3,4,0,55.6,9,0,0.0,0,5,4,10,19:09,3,0,0,2,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,20.0
Eric Gordon,2,28.6,14,1,1,3,4,39.1,23,0,66.7,3,9,3,24,40:09,1,3,0,1,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,39.5
James Harden,15,33.3,15,8,4,6,5,25.9,27,0,100,15,7,6,34,39:03,0,10,0,2,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,48.0
Briante Weber,2,0.0,0,1,0,3,0,50.0,2,1,100,2,1,2,4,14:60,0,1,0,1,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,8.5
Tarik Black,1,0.0,1,2,3,3,0,50.0,2,2,25.0,4,1,1,3,11:48,-6,1,1,0,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,7.5
PJ Tucker,1,0.0,1,2,3,9,0,50.0,2,2,50.0,2,1,7,3,24:58,-5,0,1,1,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,15.0
Gerald Green,0,0.0,2,0,3,1,0,0.0,3,0,0.0,0,0,1,0,11:02,-6,0,0,0,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,1.0
Bobby Brown,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,NA
Chris Paul,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,NA
Zhou Qi,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,NA
Jayson Tatum,9,0.0,3,0,0,5,0,45.5,11,0,81.8,11,5,5,19,39:54,6,1,1,2,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,25.5
Al Horford,0,33.3,3,3,2,8,1,40.0,10,0,0.0,2,4,8,9,33:09,-5,4,0,1,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,25.0
Aron Baynes,0,0.0,0,0,4,3,0,100,1,2,0.0,0,1,1,2,12:39,3,0,0,0,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,5.0
Marcus Smart,0,20.0,5,2,1,6,1,42.9,14,1,0.0,0,6,5,13,34:15,3,5,3,2,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,41.5
Kyrie Irving,7,16.7,6,6,3,4,1,50.0,18,3,87.5,8,9,1,26,37:53,7,4,1,2,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,34.0
Abdel Nader,0,33.3,3,1,2,7,1,33.3,6,3,0.0,0,2,4,5,20:56,-2,1,1,0,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,17.5
Terry Rozier,1,50.0,4,0,2,5,2,62.5,8,0,100,1,5,5,13,20:06,5,1,1,2,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,31.5
Daniel Theis,0,0.0,0,1,0,1,0,0.0,1,0,0.0,0,0,1,0,5:12,-9,0,0,0,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,0.0
Marcus Morris,0,50.0,4,3,4,4,2,36.4,11,1,0.0,2,4,3,10,19:25,2,0,1,0,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,18.0
Shane Larkin,0,0.0,1,0,3,1,0,50.0,2,0,0.0,0,1,1,2,15:29,-2,2,0,0,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,6.0
Jabari Bird,0,0.0,0,0,1,0,0,0.0,0,0,0.0,0,0,0,0,1:02,-3,0,0,0,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,0.0
Guerschon Yabusele,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",517,32,30,16,20,12,26,31,30,99,98,"Brothers""""","Lindsay""""",Petraitis,BOSTON,HOU,BOS,NA
Jimmy Butler,7,16.7,6,4,2,5,1,37.5,16,2,100,7,6,3,20,43:03,-2,7,0,2,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,32.5
Taj Gibson,2,0.0,1,1,0,7,0,71.4,7,1,40.0,5,5,6,12,38:36,2,0,1,0,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,19.0
KarlAnthony Towns,2,50.0,8,2,2,5,4,66.7,12,1,66.7,3,8,4,22,35:48,2,4,1,1,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,43.0
Andrew Wiggins,3,66.7,6,1,2,3,4,50.0,14,0,50.0,6,7,3,21,33:60,7,1,0,1,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,32.5
Tyus Jones,2,0.0,2,1,2,4,0,40.0,5,0,100,2,2,4,6,35:05,4,5,0,5,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,29.5
Gorgui Dieng,0,0.0,0,0,1,8,0,0.0,2,2,0.0,0,0,6,0,15:18,-11,0,0,0,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,8.0
Jamal Crawford,3,0.0,5,4,2,1,0,30.8,13,0,100,3,4,1,11,26:05,-22,3,1,0,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,12.5
Nemanja Bjelica,0,0.0,0,2,2,0,0,0.0,0,0,0.0,0,0,0,0,7:33,-5,0,0,0,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,-2.0
Marcus GeorgesHunt,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0:58,-1,0,0,0,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,0.0
Aaron Brooks,0,0.0,0,1,1,0,0,100,2,0,0.0,0,2,0,4,3:34,-4,0,0,0,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,3.0
Cole Aldrich,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,NA
Shabazz Muhammad,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,NA
Khris Middleton,2,40.0,5,2,3,7,2,45.5,11,0,100,2,5,7,14,39:44,-3,4,0,1,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,30.0
Giannis Antetokounmpo,0,0.0,1,4,2,10,0,55.0,20,3,0.0,0,11,7,22,40:24,9,3,0,0,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,32.5
John Henson,0,0.0,0,0,2,4,0,100,7,0,0.0,0,7,4,14,28:18,13,0,0,1,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,21.0
Tony Snell,2,0.0,2,2,0,2,0,20.0,5,0,100,2,1,2,4,26:10,-2,2,0,1,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,8.0
Eric Bledsoe,8,50.0,4,4,2,3,2,53.3,15,0,100,8,8,3,26,34:17,6,6,0,5,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,45.0
Sterling Brown,1,0.0,0,0,1,0,0,0.0,1,0,50.0,2,0,0,1,7:06,-12,0,0,0,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,0.0
Thon Maker,0,0.0,0,0,2,5,0,33.3,3,2,0.0,0,1,3,2,19:42,-7,1,0,0,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,8.5
Matthew Dellavedova,0,0.0,0,1,1,0,0,100,2,0,0.0,0,2,0,4,10:24,0,2,0,0,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,6.0
Jason Terry,0,0.0,1,1,3,0,0,50.0,2,0,0.0,0,1,0,2,8:13,6,2,0,1,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,7.0
Malcolm Brogdon,2,50.0,2,2,2,5,1,55.6,9,2,100,2,5,3,13,25:42,20,3,0,1,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,23.5
Joel Bolomboy,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,NA
Sean Kilpatrick,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,NA
DeAndre Liggins,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",518,26,30,28,12,16,30,29,27,102,96,"Zarba""""","Dalen""""",Myers,MILWAUKEE,MIN,MIL,NA
Lance Thomas,0,0.0,0,1,2,2,0,0.0,1,1,0.0,0,0,1,0,13:18,-9,2,1,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,7.0
Kristaps Porzingis,5,50.0,2,1,6,7,1,37.5,16,3,83.3,6,6,4,18,33:46,-9,1,6,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,40.5
Enes Kanter,2,0.0,0,2,3,6,0,50.0,10,2,100,2,5,4,12,17:20,-11,1,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,15.5
Courtney Lee,2,40.0,5,2,1,2,2,46.7,15,0,100,2,7,2,18,39:08,-7,1,0,1,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,24.5
Jarrett Jack,2,0.0,1,0,2,4,0,27.3,11,1,100,2,3,3,8,31:00,-8,5,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,17.5
Michael Beasley,5,0.0,0,1,3,12,0,69.2,13,2,100,5,9,10,23,32:45,-3,4,1,2,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,44.0
Kyle OQuinn,0,0.0,0,0,4,4,0,66.7,6,1,0.0,0,4,3,8,16:30,-8,3,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,16.5
Frank Ntilikina,0,50.0,2,1,4,3,1,36.4,11,1,0.0,0,4,2,9,31:43,4,11,0,3,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,38.5
Doug McDermott,2,25.0,4,0,0,3,1,50.0,6,1,100,2,3,2,9,15:38,-4,2,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,15.0
Ron Baker,2,0.0,0,1,1,1,0,0.0,1,0,66.7,3,0,1,2,8:52,-5,1,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,1.5
Willy Hernangomez,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,NA
Joakim Noah,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,NA
Ramon Sessions,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,NA
Kyle Anderson,8,0.0,0,1,3,8,0,100,4,2,100,8,4,6,16,29:05,26,0,0,1,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,18.0
LaMarcus Aldridge,9,0.0,2,1,1,5,0,42.1,19,2,75.0,12,8,3,25,35:54,9,4,2,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,32.0
Pau Gasol,2,50.0,2,0,2,11,1,63.6,11,2,66.7,3,7,9,17,25:56,11,7,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,38.5
Danny Green,0,62.5,8,0,2,2,5,62.5,8,0,0.0,0,5,2,15,22:12,15,2,1,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,33.0
Tony Parker,2,0.0,0,1,3,2,0,66.7,9,0,100,2,6,2,14,29:06,11,3,0,1,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,20.5
Manu Ginobili,0,0.0,0,3,2,1,0,33.3,3,0,0.0,0,1,1,2,20:01,-12,3,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,4.5
Rudy Gay,2,0.0,1,0,0,7,0,28.6,7,4,50.0,4,2,3,6,17:12,-3,2,1,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,17.0
Patty Mills,3,33.3,3,3,0,3,1,20.0,5,0,100,3,1,3,6,20:06,-1,5,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,12.5
Bryn Forbes,0,50.0,4,0,4,2,2,44.4,9,0,0.0,0,4,2,10,27:38,0,1,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,17.5
Dejounte Murray,2,0.0,0,0,1,1,0,75.0,4,0,28.6,7,3,1,8,8:59,3,1,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,8.5
Brandon Paul,0,0.0,0,0,0,1,0,0.0,1,0,0.0,0,0,1,0,2:30,-1,0,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,1.0
Davis Bertans,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,1:21,2,0,0,0,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,0.0
Joffrey Lauvergne,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 28, 2017",519,24,29,26,28,32,22,32,33,119,107,"Smith""""","Fraher""""",Twardoski,SAN,NYK,SAS,NA
Dario Saric,0,83.3,6,3,2,9,5,83.3,12,2,0.0,0,10,7,25,33:49,3,4,0,2,"DEC 28, 2017",520,30,21,34,25,27,25,20,42,114,110,"Callahan""""","Barnaky""""",Ervin,PORTLAND,PHI,POR,53.0
Robert Covington,1,100,1,0,3,2,1,50.0,2,0,50.0,2,1,2,4,24:02,18,5,0,0,"DEC 28, 2017",520,30,21,34,25,27,25,20,42,114,110,"Callahan""""","Barnaky""""",Ervin,PORTLAND,PHI,POR,14.5
Joel Embiid,5,50.0,12,4,4,9,6,42.9,21,1,62.5,8,9,8,29,34:52,0,3,1,0,"DEC 28, 2017",520,30,21,34,25,27,25,20,42,114,110,"Callahan""""","Barnaky""""",Ervin,PORTLAND,PHI,POR,48.5
